Paguyuban Puri Bunga 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laporan Kinerja Keuangan Tahun 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JURNAL HARIAN PURI BUNGA 2 TAHUN 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No.,Tanggal,Month,SD,MS BYR,ACC,ACC NAME,URAIAN TRANSAKSI,Blok,Dr,Cr,Saldo,Cek Saldo RK,Cek Saldo Kas,Selisih,,,,,,,,,,,,,,
338,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
339,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
340,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
341,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
342,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
343,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
344,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
345,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
346,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
347,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
348,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
349,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
350,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
351,,1,5,,,0,,,,,504000,12535852,304000,-12335852,,,,,,,,,,,,,,
352,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
353,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
354,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
355,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
356,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
357,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
358,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
359,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
360,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
361,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
362,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
363,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
364,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
365,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
366,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
367,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
368,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
369,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
370,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
371,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
372,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
373,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
374,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
375,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
376,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
377,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
378,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
379,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
380,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
381,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
382,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
383,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
384,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
385,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
386,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
387,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
388,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
389,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
390,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
391,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
392,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
393,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
394,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
395,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
396,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
397,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
398,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
399,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
400,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
401,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
402,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
403,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
404,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
405,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
406,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
407,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
408,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
409,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
410,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
411,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
412,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
413,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
414,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
415,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
416,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
417,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
418,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
419,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
420,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
421,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
422,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
423,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
424,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
425,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
426,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
427,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
428,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
429,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
430,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
431,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
432,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
433,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
434,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
435,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
436,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
437,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
438,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
439,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
440,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
441,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
442,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
443,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
444,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
445,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
446,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
447,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
448,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
449,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
450,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
451,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
452,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
453,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
454,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
455,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
456,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
457,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
458,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
459,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
460,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
461,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
462,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
463,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
464,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
465,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
466,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
467,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
468,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
469,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
470,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
471,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
472,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
473,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
474,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
475,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
476,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
477,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
478,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
479,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
480,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
481,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
482,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
483,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
484,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
485,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
486,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
487,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
488,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
489,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
490,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
491,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
492,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
493,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
494,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
495,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
496,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
497,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
498,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
499,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
500,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
501,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
502,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
503,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
504,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
505,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
506,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
507,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
508,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
509,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
510,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
511,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
512,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
513,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
514,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
515,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
516,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
517,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
518,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
519,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
520,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
521,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
522,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
523,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
524,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
525,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
526,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
527,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
528,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
529,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
530,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
531,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
532,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
533,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
534,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
535,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
536,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
537,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
538,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
539,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
540,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
541,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
542,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
543,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
544,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
545,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
546,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
547,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
548,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
549,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
550,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
551,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
552,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
553,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
554,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
555,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
556,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
557,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
558,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
559,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
560,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
561,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
562,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
563,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
564,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
565,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
566,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
567,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
568,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
569,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
570,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
571,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
572,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
573,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
574,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
575,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
576,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
577,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
578,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
579,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
580,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
581,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
582,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
583,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
584,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
585,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
586,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
587,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
588,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
589,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
590,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
591,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
592,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
593,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
594,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
595,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
596,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
597,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
598,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
599,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
600,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
601,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
602,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
603,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
604,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
605,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
606,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
607,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
608,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
609,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
610,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
611,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
612,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
613,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
614,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
615,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
616,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
617,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
618,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
619,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
620,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
621,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
622,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
623,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
624,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
625,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
626,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
627,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
628,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
629,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
630,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
631,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
632,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
633,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
634,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
635,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
636,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
637,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
638,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
639,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
640,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
641,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
642,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
643,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
644,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
645,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
646,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
647,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
648,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
649,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
650,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
651,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
652,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
653,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
654,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
655,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
656,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
657,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
658,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
659,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
660,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
661,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
662,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
663,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
664,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
665,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
666,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
667,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
668,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
669,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
670,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
671,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
672,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
673,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
674,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
675,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
676,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
677,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
678,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
679,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
680,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
681,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
682,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
683,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
684,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
685,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
686,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
687,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
688,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
689,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
690,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
691,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
692,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
693,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
694,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
695,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
696,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
697,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
698,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
699,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
700,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
701,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
702,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
703,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
704,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
705,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
706,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
707,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
708,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
709,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
710,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
711,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
712,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
713,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
714,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
715,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
716,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
717,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
718,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
719,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
720,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
721,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
722,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
723,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
724,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
725,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
726,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
727,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
728,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
729,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
730,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
731,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
732,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
733,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
734,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
735,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
736,,1,,,,0,,,,,504000,,,,,,,,,,,,,,,,,
